pollen,location,from,to,value
Pinus,DEBIED,2018-09-02 15:00:00,2018-09-02 16:00:00,0.0
Pinus,DEVIEC,2018-09-02 15:00:00,2018-09-02 16:00:00,0.0
Poaceae,DEBIED,2018-09-02 15:00:00,2018-09-02 16:00:00,0.0
Poaceae,DEVIEC,2018-09-02 15:00:00,2018-09-02 16:00:00,5.192114775
Pinus,DEBIED,2018-09-02 18:00:00,2018-09-02 19:00:00,0.0
Pinus,DEVIEC,2018-09-02 18:00:00,2018-09-02 19:00:00,0.0
Poaceae,DEBIED,2018-09-02 18:00:00,2018-09-02 19:00:00,0.0
Poaceae,DEVIEC,2018-09-02 18:00:00,2018-09-02 19:00:00,0.0
Pinus,DEBIED,2018-09-02 21:00:00,2018-09-02 22:00:00,0.0
Pinus,DEVIEC,2018-09-02 21:00:00,2018-09-02 22:00:00,0.0
Poaceae,DEBIED,2018-09-02 21:00:00,2018-09-02 22:00:00,0.0
Poaceae,DEVIEC,2018-09-02 21:00:00,2018-09-02 22:00:00,0.0
Pinus,DEBIED,2018-09-03 00:00:00,2018-09-03 01:00:00,0.0
Pinus,DEVIEC,2018-09-03 00:00:00,2018-09-03 01:00:00,0.0
Poaceae,DEBIED,2018-09-03 00:00:00,2018-09-03 01:00:00,0.0
Poaceae,DEVIEC,2018-09-03 00:00:00,2018-09-03 01:00:00,0.0
Pinus,DEBIED,2018-09-03 03:00:00,2018-09-03 04:00:00,0.0
Pinus,DEVIEC,2018-09-03 03:00:00,2018-09-03 04:00:00,0.0
Poaceae,DEBIED,2018-09-03 03:00:00,2018-09-03 04:00:00,0.0
Poaceae,DEVIEC,2018-09-03 03:00:00,2018-09-03 04:00:00,0.0
Pinus,DEBIED,2018-09-03 06:00:00,2018-09-03 07:00:00,0.0
Pinus,DEVIEC,2018-09-03 06:00:00,2018-09-03 07:00:00,0.0
Poaceae,DEBIED,2018-09-03 06:00:00,2018-09-03 07:00:00,0.0
Poaceae,DEVIEC,2018-09-03 06:00:00,2018-09-03 07:00:00,0.0
Pinus,DEBIED,2018-09-03 09:00:00,2018-09-03 10:00:00,0.0
Pinus,DEVIEC,2018-09-03 09:00:00,2018-09-03 10:00:00,0.0
Poaceae,DEBIED,2018-09-03 09:00:00,2018-09-03 10:00:00,0.0
Poaceae,DEVIEC,2018-09-03 09:00:00,2018-09-03 10:00:00,0.0
Pinus,DEBIED,2018-09-03 12:00:00,2018-09-03 13:00:00,0.0
Pinus,DEVIEC,2018-09-03 12:00:00,2018-09-03 13:00:00,0.0
Poaceae,DEBIED,2018-09-03 12:00:00,2018-09-03 13:00:00,0.0
Poaceae,DEVIEC,2018-09-03 12:00:00,2018-09-03 13:00:00,4.808371319
Pinus,DEBIED,2018-09-03 15:00:00,2018-09-03 16:00:00,0.0
Pinus,DEVIEC,2018-09-03 15:00:00,2018-09-03 16:00:00,0.0
Poaceae,DEBIED,2018-09-03 15:00:00,2018-09-03 16:00:00,4.77775475
Poaceae,DEVIEC,2018-09-03 15:00:00,2018-09-03 16:00:00,0.0
Pinus,DEBIED,2018-09-03 18:00:00,2018-09-03 19:00:00,0.0
Pinus,DEVIEC,2018-09-03 18:00:00,2018-09-03 19:00:00,0.0
Poaceae,DEBIED,2018-09-03 18:00:00,2018-09-03 19:00:00,0.0
Poaceae,DEVIEC,2018-09-03 18:00:00,2018-09-03 19:00:00,0.0
Pinus,DEBIED,2018-09-03 21:00:00,2018-09-03 22:00:00,0.0
Pinus,DEVIEC,2018-09-03 21:00:00,2018-09-03 22:00:00,0.0
Poaceae,DEBIED,2018-09-03 21:00:00,2018-09-03 22:00:00,0.0
Poaceae,DEVIEC,2018-09-03 21:00:00,2018-09-03 22:00:00,0.0
Pinus,DEBIED,2018-09-04 00:00:00,2018-09-04 01:00:00,0.0
Pinus,DEVIEC,2018-09-04 00:00:00,2018-09-04 01:00:00,0.0
Poaceae,DEBIED,2018-09-04 00:00:00,2018-09-04 01:00:00,0.0
Poaceae,DEVIEC,2018-09-04 00:00:00,2018-09-04 01:00:00,0.0
Pinus,DEBIED,2018-09-04 03:00:00,2018-09-04 04:00:00,0.0
Pinus,DEVIEC,2018-09-04 03:00:00,2018-09-04 04:00:00,0.0
Poaceae,DEBIED,2018-09-04 03:00:00,2018-09-04 04:00:00,0.0
Poaceae,DEVIEC,2018-09-04 03:00:00,2018-09-04 04:00:00,0.0
Pinus,DEBIED,2018-09-04 06:00:00,2018-09-04 07:00:00,0.0
Pinus,DEVIEC,2018-09-04 06:00:00,2018-09-04 07:00:00,0.0
Poaceae,DEBIED,2018-09-04 06:00:00,2018-09-04 07:00:00,0.0
Poaceae,DEVIEC,2018-09-04 06:00:00,2018-09-04 07:00:00,0.0
Pinus,DEBIED,2018-09-04 09:00:00,2018-09-04 10:00:00,0.0
Pinus,DEVIEC,2018-09-04 09:00:00,2018-09-04 10:00:00,0.0
Poaceae,DEBIED,2018-09-04 09:00:00,2018-09-04 10:00:00,0.0
Poaceae,DEVIEC,2018-09-04 09:00:00,2018-09-04 10:00:00,0.0
Pinus,DEBIED,2018-09-04 12:00:00,2018-09-04 13:00:00,0.0
Pinus,DEVIEC,2018-09-04 12:00:00,2018-09-04 13:00:00,0.0
Poaceae,DEBIED,2018-09-04 12:00:00,2018-09-04 13:00:00,0.0
Poaceae,DEVIEC,2018-09-04 12:00:00,2018-09-04 13:00:00,0.0
Pinus,DEBIED,2018-09-04 15:00:00,2018-09-04 16:00:00,0.0
Pinus,DEVIEC,2018-09-04 15:00:00,2018-09-04 16:00:00,0.0
Poaceae,DEBIED,2018-09-04 15:00:00,2018-09-04 16:00:00,0.0
Poaceae,DEVIEC,2018-09-04 15:00:00,2018-09-04 16:00:00,0.0
Pinus,DEBIED,2018-09-04 18:00:00,2018-09-04 19:00:00,0.0
Pinus,DEVIEC,2018-09-04 18:00:00,2018-09-04 19:00:00,0.0
Poaceae,DEBIED,2018-09-04 18:00:00,2018-09-04 19:00:00,0.0
Poaceae,DEVIEC,2018-09-04 18:00:00,2018-09-04 19:00:00,0.0
Pinus,DEBIED,2018-09-04 21:00:00,2018-09-04 22:00:00,0.0
Pinus,DEVIEC,2018-09-04 21:00:00,2018-09-04 22:00:00,0.0
Poaceae,DEBIED,2018-09-04 21:00:00,2018-09-04 22:00:00,0.0
Poaceae,DEVIEC,2018-09-04 21:00:00,2018-09-04 22:00:00,0.0
Pinus,DEBIED,2018-09-05 00:00:00,2018-09-05 01:00:00,0.0
Pinus,DEVIEC,2018-09-05 00:00:00,2018-09-05 01:00:00,0.0
Poaceae,DEBIED,2018-09-05 00:00:00,2018-09-05 01:00:00,0.0
Poaceae,DEVIEC,2018-09-05 00:00:00,2018-09-05 01:00:00,5.196944649
Pinus,DEBIED,2018-09-05 03:00:00,2018-09-05 04:00:00,0.0
Pinus,DEVIEC,2018-09-05 03:00:00,2018-09-05 04:00:00,0.0
Poaceae,DEBIED,2018-09-05 03:00:00,2018-09-05 04:00:00,0.0
Poaceae,DEVIEC,2018-09-05 03:00:00,2018-09-05 04:00:00,0.0
Pinus,DEBIED,2018-09-05 06:00:00,2018-09-05 07:00:00,0.0
Pinus,DEVIEC,2018-09-05 06:00:00,2018-09-05 07:00:00,0.0
Poaceae,DEBIED,2018-09-05 06:00:00,2018-09-05 07:00:00,0.0
Poaceae,DEVIEC,2018-09-05 06:00:00,2018-09-05 07:00:00,0.0
Pinus,DEBIED,2018-09-05 09:00:00,2018-09-05 10:00:00,0.0
Pinus,DEVIEC,2018-09-05 09:00:00,2018-09-05 10:00:00,0.0
Poaceae,DEBIED,2018-09-05 09:00:00,2018-09-05 10:00:00,4.732681592
Poaceae,DEVIEC,2018-09-05 09:00:00,2018-09-05 10:00:00,0.0
Pinus,DEBIED,2018-09-05 12:00:00,2018-09-05 13:00:00,0.0
Pinus,DEVIEC,2018-09-05 12:00:00,2018-09-05 13:00:00,0.0
Poaceae,DEBIED,2018-09-05 12:00:00,2018-09-05 13:00:00,4.86655399
Poaceae,DEVIEC,2018-09-05 12:00:00,2018-09-05 13:00:00,10.40356704
Pinus,DEBIED,2018-09-05 15:00:00,2018-09-05 16:00:00,0.0
Pinus,DEVIEC,2018-09-05 15:00:00,2018-09-05 16:00:00,0.0
Poaceae,DEBIED,2018-09-05 15:00:00,2018-09-05 16:00:00,0.0
Poaceae,DEVIEC,2018-09-05 15:00:00,2018-09-05 16:00:00,0.0
Pinus,DEBIED,2018-09-05 18:00:00,2018-09-05 19:00:00,0.0
Pinus,DEVIEC,2018-09-05 18:00:00,2018-09-05 19:00:00,0.0
Poaceae,DEBIED,2018-09-05 18:00:00,2018-09-05 19:00:00,0.0
Poaceae,DEVIEC,2018-09-05 18:00:00,2018-09-05 19:00:00,0.0
Pinus,DEBIED,2018-09-05 21:00:00,2018-09-05 22:00:00,0.0
Pinus,DEVIEC,2018-09-05 21:00:00,2018-09-05 22:00:00,0.0
Poaceae,DEBIED,2018-09-05 21:00:00,2018-09-05 22:00:00,0.0
Poaceae,DEVIEC,2018-09-05 21:00:00,2018-09-05 22:00:00,5.154920603
Pinus,DEBIED,2018-09-06 00:00:00,2018-09-06 01:00:00,0.0
Pinus,DEVIEC,2018-09-06 00:00:00,2018-09-06 01:00:00,0.0
Poaceae,DEBIED,2018-09-06 00:00:00,2018-09-06 01:00:00,0.0
Poaceae,DEVIEC,2018-09-06 00:00:00,2018-09-06 01:00:00,0.0
Pinus,DEBIED,2018-09-06 03:00:00,2018-09-06 04:00:00,0.0
Pinus,DEVIEC,2018-09-06 03:00:00,2018-09-06 04:00:00,0.0
Poaceae,DEBIED,2018-09-06 03:00:00,2018-09-06 04:00:00,0.0
Poaceae,DEVIEC,2018-09-06 03:00:00,2018-09-06 04:00:00,0.0
Pinus,DEBIED,2018-09-06 06:00:00,2018-09-06 07:00:00,0.0
Pinus,DEVIEC,2018-09-06 06:00:00,2018-09-06 07:00:00,0.0
Poaceae,DEBIED,2018-09-06 06:00:00,2018-09-06 07:00:00,0.0
Poaceae,DEVIEC,2018-09-06 06:00:00,2018-09-06 07:00:00,0.0
Pinus,DEBIED,2018-09-06 09:00:00,2018-09-06 10:00:00,0.0
Pinus,DEVIEC,2018-09-06 09:00:00,2018-09-06 10:00:00,0.0
Poaceae,DEBIED,2018-09-06 09:00:00,2018-09-06 10:00:00,0.0
Poaceae,DEVIEC,2018-09-06 09:00:00,2018-09-06 10:00:00,0.0
Pinus,DEBIED,2018-09-06 12:00:00,2018-09-06 13:00:00,0.0
Pinus,DEVIEC,2018-09-06 12:00:00,2018-09-06 13:00:00,0.0
Poaceae,DEBIED,2018-09-06 12:00:00,2018-09-06 13:00:00,0.0
Poaceae,DEVIEC,2018-09-06 12:00:00,2018-09-06 13:00:00,5.206631405
Pinus,DEBIED,2018-09-06 15:00:00,2018-09-06 16:00:00,0.0
Pinus,DEVIEC,2018-09-06 15:00:00,2018-09-06 16:00:00,0.0
Poaceae,DEBIED,2018-09-06 15:00:00,2018-09-06 16:00:00,0.0
Poaceae,DEVIEC,2018-09-06 15:00:00,2018-09-06 16:00:00,0.0
Pinus,DEBIED,2018-09-06 18:00:00,2018-09-06 19:00:00,0.0
Pinus,DEVIEC,2018-09-06 18:00:00,2018-09-06 19:00:00,0.0
Poaceae,DEBIED,2018-09-06 18:00:00,2018-09-06 19:00:00,0.0
Poaceae,DEVIEC,2018-09-06 18:00:00,2018-09-06 19:00:00,0.0
Pinus,DEBIED,2018-09-06 21:00:00,2018-09-06 22:00:00,0.0
Pinus,DEVIEC,2018-09-06 21:00:00,2018-09-06 22:00:00,0.0
Poaceae,DEBIED,2018-09-06 21:00:00,2018-09-06 22:00:00,0.0
Poaceae,DEVIEC,2018-09-06 21:00:00,2018-09-06 22:00:00,5.150125328
Pinus,DEBIED,2018-09-07 00:00:00,2018-09-07 01:00:00,0.0
Pinus,DEVIEC,2018-09-07 00:00:00,2018-09-07 01:00:00,0.0
Poaceae,DEBIED,2018-09-07 00:00:00,2018-09-07 01:00:00,0.0
Poaceae,DEVIEC,2018-09-07 00:00:00,2018-09-07 01:00:00,0.0
Pinus,DEBIED,2018-09-07 03:00:00,2018-09-07 04:00:00,0.0
Pinus,DEVIEC,2018-09-07 03:00:00,2018-09-07 04:00:00,0.0
Poaceae,DEBIED,2018-09-07 03:00:00,2018-09-07 04:00:00,0.0
Poaceae,DEVIEC,2018-09-07 03:00:00,2018-09-07 04:00:00,0.0
Pinus,DEBIED,2018-09-07 06:00:00,2018-09-07 07:00:00,0.0
Pinus,DEVIEC,2018-09-07 06:00:00,2018-09-07 07:00:00,0.0
Poaceae,DEBIED,2018-09-07 06:00:00,2018-09-07 07:00:00,0.0
Poaceae,DEVIEC,2018-09-07 06:00:00,2018-09-07 07:00:00,0.0
Pinus,DEBIED,2018-09-07 09:00:00,2018-09-07 10:00:00,0.0
Pinus,DEVIEC,2018-09-07 09:00:00,2018-09-07 10:00:00,0.0
Poaceae,DEBIED,2018-09-07 09:00:00,2018-09-07 10:00:00,0.0
Poaceae,DEVIEC,2018-09-07 09:00:00,2018-09-07 10:00:00,0.0
Pinus,DEBIED,2018-09-07 12:00:00,2018-09-07 13:00:00,0.0
Pinus,DEVIEC,2018-09-07 12:00:00,2018-09-07 13:00:00,0.0
Poaceae,DEBIED,2018-09-07 12:00:00,2018-09-07 13:00:00,0.0
Poaceae,DEVIEC,2018-09-07 12:00:00,2018-09-07 13:00:00,0.0
Pinus,DEBIED,2018-09-07 15:00:00,2018-09-07 16:00:00,0.0
Pinus,DEVIEC,2018-09-07 15:00:00,2018-09-07 16:00:00,0.0
Poaceae,DEBIED,2018-09-07 15:00:00,2018-09-07 16:00:00,0.0
Poaceae,DEVIEC,2018-09-07 15:00:00,2018-09-07 16:00:00,0.0
Pinus,DEBIED,2018-09-07 18:00:00,2018-09-07 19:00:00,0.0
Pinus,DEVIEC,2018-09-07 18:00:00,2018-09-07 19:00:00,0.0
Poaceae,DEBIED,2018-09-07 18:00:00,2018-09-07 19:00:00,0.0
Poaceae,DEVIEC,2018-09-07 18:00:00,2018-09-07 19:00:00,0.0
Pinus,DEBIED,2018-09-07 21:00:00,2018-09-07 22:00:00,0.0
Pinus,DEVIEC,2018-09-07 21:00:00,2018-09-07 22:00:00,0.0
Poaceae,DEBIED,2018-09-07 21:00:00,2018-09-07 22:00:00,0.0
Poaceae,DEVIEC,2018-09-07 21:00:00,2018-09-07 22:00:00,0.0
Pinus,DEBIED,2018-09-08 00:00:00,2018-09-08 01:00:00,0.0
Pinus,DEVIEC,2018-09-08 00:00:00,2018-09-08 01:00:00,0.0
Poaceae,DEBIED,2018-09-08 00:00:00,2018-09-08 01:00:00,0.0
Poaceae,DEVIEC,2018-09-08 00:00:00,2018-09-08 01:00:00,0.0
Pinus,DEBIED,2018-09-08 03:00:00,2018-09-08 04:00:00,0.0
Pinus,DEVIEC,2018-09-08 03:00:00,2018-09-08 04:00:00,0.0
Poaceae,DEBIED,2018-09-08 03:00:00,2018-09-08 04:00:00,0.0
Poaceae,DEVIEC,2018-09-08 03:00:00,2018-09-08 04:00:00,0.0
Pinus,DEBIED,2018-09-08 06:00:00,2018-09-08 07:00:00,0.0
Pinus,DEVIEC,2018-09-08 06:00:00,2018-09-08 07:00:00,0.0
Poaceae,DEBIED,2018-09-08 06:00:00,2018-09-08 07:00:00,0.0
Poaceae,DEVIEC,2018-09-08 06:00:00,2018-09-08 07:00:00,0.0
Pinus,DEBIED,2018-09-08 09:00:00,2018-09-08 10:00:00,0.0
Pinus,DEVIEC,2018-09-08 09:00:00,2018-09-08 10:00:00,0.0
Poaceae,DEBIED,2018-09-08 09:00:00,2018-09-08 10:00:00,0.0
Poaceae,DEVIEC,2018-09-08 09:00:00,2018-09-08 10:00:00,0.0
Pinus,DEBIED,2018-09-08 12:00:00,2018-09-08 13:00:00,0.0
Pinus,DEVIEC,2018-09-08 12:00:00,2018-09-08 13:00:00,0.0
Poaceae,DEBIED,2018-09-08 12:00:00,2018-09-08 13:00:00,9.547715447
Poaceae,DEVIEC,2018-09-08 12:00:00,2018-09-08 13:00:00,0.0
Pinus,DEBIED,2018-09-08 15:00:00,2018-09-08 16:00:00,0.0
Pinus,DEVIEC,2018-09-08 15:00:00,2018-09-08 16:00:00,0.0
Poaceae,DEBIED,2018-09-08 15:00:00,2018-09-08 16:00:00,0.0
Poaceae,DEVIEC,2018-09-08 15:00:00,2018-09-08 16:00:00,5.201783518
Pinus,DEBIED,2018-09-08 18:00:00,2018-09-08 19:00:00,0.0
Pinus,DEVIEC,2018-09-08 18:00:00,2018-09-08 19:00:00,0.0
Poaceae,DEBIED,2018-09-08 18:00:00,2018-09-08 19:00:00,0.0
Poaceae,DEVIEC,2018-09-08 18:00:00,2018-09-08 19:00:00,5.201783518
Pinus,DEBIED,2018-09-08 21:00:00,2018-09-08 22:00:00,0.0
Pinus,DEVIEC,2018-09-08 21:00:00,2018-09-08 22:00:00,0.0
Poaceae,DEBIED,2018-09-08 21:00:00,2018-09-08 22:00:00,0.0
Poaceae,DEVIEC,2018-09-08 21:00:00,2018-09-08 22:00:00,0.0
Pinus,DEBIED,2018-09-09 00:00:00,2018-09-09 01:00:00,0.0
Pinus,DEVIEC,2018-09-09 00:00:00,2018-09-09 01:00:00,0.0
Poaceae,DEBIED,2018-09-09 00:00:00,2018-09-09 01:00:00,0.0
Poaceae,DEVIEC,2018-09-09 00:00:00,2018-09-09 01:00:00,0.0
Pinus,DEBIED,2018-09-09 03:00:00,2018-09-09 04:00:00,0.0
Pinus,DEVIEC,2018-09-09 03:00:00,2018-09-09 04:00:00,0.0
Poaceae,DEBIED,2018-09-09 03:00:00,2018-09-09 04:00:00,0.0
Poaceae,DEVIEC,2018-09-09 03:00:00,2018-09-09 04:00:00,0.0
Pinus,DEBIED,2018-09-09 06:00:00,2018-09-09 07:00:00,0.0
Pinus,DEVIEC,2018-09-09 06:00:00,2018-09-09 07:00:00,0.0
Poaceae,DEBIED,2018-09-09 06:00:00,2018-09-09 07:00:00,0.0
Poaceae,DEVIEC,2018-09-09 06:00:00,2018-09-09 07:00:00,0.0
Pinus,DEBIED,2018-09-09 09:00:00,2018-09-09 10:00:00,0.0
Pinus,DEVIEC,2018-09-09 09:00:00,2018-09-09 10:00:00,0.0
Poaceae,DEBIED,2018-09-09 09:00:00,2018-09-09 10:00:00,0.0
Poaceae,DEVIEC,2018-09-09 09:00:00,2018-09-09 10:00:00,0.0
Pinus,DEBIED,2018-09-09 12:00:00,2018-09-09 13:00:00,0.0
Pinus,DEVIEC,2018-09-09 12:00:00,2018-09-09 13:00:00,0.0
Poaceae,DEBIED,2018-09-09 12:00:00,2018-09-09 13:00:00,4.827635627
Poaceae,DEVIEC,2018-09-09 12:00:00,2018-09-09 13:00:00,0.0
Pinus,DEBIED,2018-09-09 15:00:00,2018-09-09 16:00:00,0.0
Pinus,DEVIEC,2018-09-09 15:00:00,2018-09-09 16:00:00,0.0
Poaceae,DEBIED,2018-09-09 15:00:00,2018-09-09 16:00:00,0.0
Poaceae,DEVIEC,2018-09-09 15:00:00,2018-09-09 16:00:00,0.0
Pinus,DEBIED,2018-09-09 18:00:00,2018-09-09 19:00:00,0.0
Pinus,DEVIEC,2018-09-09 18:00:00,2018-09-09 19:00:00,0.0
Poaceae,DEBIED,2018-09-09 18:00:00,2018-09-09 19:00:00,0.0
Poaceae,DEVIEC,2018-09-09 18:00:00,2018-09-09 19:00:00,0.0
Pinus,DEBIED,2018-09-09 21:00:00,2018-09-09 22:00:00,0.0
Pinus,DEVIEC,2018-09-09 21:00:00,2018-09-09 22:00:00,0.0
Poaceae,DEBIED,2018-09-09 21:00:00,2018-09-09 22:00:00,0.0
Poaceae,DEVIEC,2018-09-09 21:00:00,2018-09-09 22:00:00,0.0
Pinus,DEBIED,2018-09-10 00:00:00,2018-09-10 01:00:00,0.0
Pinus,DEVIEC,2018-09-10 00:00:00,2018-09-10 01:00:00,0.0
Poaceae,DEBIED,2018-09-10 00:00:00,2018-09-10 01:00:00,0.0
Poaceae,DEVIEC,2018-09-10 00:00:00,2018-09-10 01:00:00,0.0
Pinus,DEBIED,2018-09-10 03:00:00,2018-09-10 04:00:00,0.0
Pinus,DEVIEC,2018-09-10 03:00:00,2018-09-10 04:00:00,0.0
Poaceae,DEBIED,2018-09-10 03:00:00,2018-09-10 04:00:00,0.0
Poaceae,DEVIEC,2018-09-10 03:00:00,2018-09-10 04:00:00,0.0
Pinus,DEBIED,2018-09-10 06:00:00,2018-09-10 07:00:00,0.0
Pinus,DEVIEC,2018-09-10 06:00:00,2018-09-10 07:00:00,0.0
Poaceae,DEBIED,2018-09-10 06:00:00,2018-09-10 07:00:00,0.0
Poaceae,DEVIEC,2018-09-10 06:00:00,2018-09-10 07:00:00,0.0
Pinus,DEBIED,2018-09-10 09:00:00,2018-09-10 10:00:00,0.0
Pinus,DEVIEC,2018-09-10 09:00:00,2018-09-10 10:00:00,0.0
Poaceae,DEBIED,2018-09-10 09:00:00,2018-09-10 10:00:00,0.0
Poaceae,DEVIEC,2018-09-10 09:00:00,2018-09-10 10:00:00,5.201783518
Pinus,DEBIED,2018-09-10 12:00:00,2018-09-10 13:00:00,0.0
Pinus,DEVIEC,2018-09-10 12:00:00,2018-09-10 13:00:00,0.0
Poaceae,DEBIED,2018-09-10 12:00:00,2018-09-10 13:00:00,0.0
Poaceae,DEVIEC,2018-09-10 12:00:00,2018-09-10 13:00:00,0.0
Pinus,DEBIED,2018-09-10 15:00:00,2018-09-10 16:00:00,0.0
Pinus,DEVIEC,2018-09-10 15:00:00,2018-09-10 16:00:00,0.0
Poaceae,DEBIED,2018-09-10 15:00:00,2018-09-10 16:00:00,0.0
Poaceae,DEVIEC,2018-09-10 15:00:00,2018-09-10 16:00:00,0.0
Pinus,DEBIED,2018-09-10 18:00:00,2018-09-10 19:00:00,0.0
Pinus,DEVIEC,2018-09-10 18:00:00,2018-09-10 19:00:00,0.0
Poaceae,DEBIED,2018-09-10 18:00:00,2018-09-10 19:00:00,4.769967049
Poaceae,DEVIEC,2018-09-10 18:00:00,2018-09-10 19:00:00,0.0
Pinus,DEBIED,2018-09-10 21:00:00,2018-09-10 22:00:00,0.0
Pinus,DEVIEC,2018-09-10 21:00:00,2018-09-10 22:00:00,0.0
Poaceae,DEBIED,2018-09-10 21:00:00,2018-09-10 22:00:00,0.0
Poaceae,DEVIEC,2018-09-10 21:00:00,2018-09-10 22:00:00,0.0
Pinus,DEBIED,2018-09-11 00:00:00,2018-09-11 01:00:00,0.0
Pinus,DEVIEC,2018-09-11 00:00:00,2018-09-11 01:00:00,0.0
Poaceae,DEBIED,2018-09-11 00:00:00,2018-09-11 01:00:00,0.0
Poaceae,DEVIEC,2018-09-11 00:00:00,2018-09-11 01:00:00,0.0
Pinus,DEBIED,2018-09-11 03:00:00,2018-09-11 04:00:00,0.0
Pinus,DEVIEC,2018-09-11 03:00:00,2018-09-11 04:00:00,0.0
Poaceae,DEBIED,2018-09-11 03:00:00,2018-09-11 04:00:00,0.0
Poaceae,DEVIEC,2018-09-11 03:00:00,2018-09-11 04:00:00,0.0
Pinus,DEBIED,2018-09-11 06:00:00,2018-09-11 07:00:00,0.0
Pinus,DEVIEC,2018-09-11 06:00:00,2018-09-11 07:00:00,0.0
Poaceae,DEBIED,2018-09-11 06:00:00,2018-09-11 07:00:00,0.0
Poaceae,DEVIEC,2018-09-11 06:00:00,2018-09-11 07:00:00,0.0
Pinus,DEBIED,2018-09-11 09:00:00,2018-09-11 10:00:00,0.0
Pinus,DEVIEC,2018-09-11 09:00:00,2018-09-11 10:00:00,0.0
Poaceae,DEBIED,2018-09-11 09:00:00,2018-09-11 10:00:00,0.0
Poaceae,DEVIEC,2018-09-11 09:00:00,2018-09-11 10:00:00,0.0
Pinus,DEBIED,2018-09-11 12:00:00,2018-09-11 13:00:00,0.0
Pinus,DEVIEC,2018-09-11 12:00:00,2018-09-11 13:00:00,0.0
Poaceae,DEBIED,2018-09-11 12:00:00,2018-09-11 13:00:00,0.0
Poaceae,DEVIEC,2018-09-11 12:00:00,2018-09-11 13:00:00,0.0
Pinus,DEBIED,2018-09-11 15:00:00,2018-09-11 16:00:00,0.0
Pinus,DEVIEC,2018-09-11 15:00:00,2018-09-11 16:00:00,0.0
Poaceae,DEBIED,2018-09-11 15:00:00,2018-09-11 16:00:00,0.0
Poaceae,DEVIEC,2018-09-11 15:00:00,2018-09-11 16:00:00,0.0
Pinus,DEBIED,2018-09-11 18:00:00,2018-09-11 19:00:00,0.0
Pinus,DEVIEC,2018-09-11 18:00:00,2018-09-11 19:00:00,0.0
Poaceae,DEBIED,2018-09-11 18:00:00,2018-09-11 19:00:00,4.827635627
Poaceae,DEVIEC,2018-09-11 18:00:00,2018-09-11 19:00:00,0.0
Pinus,DEBIED,2018-09-11 21:00:00,2018-09-11 22:00:00,0.0
Pinus,DEVIEC,2018-09-11 21:00:00,2018-09-11 22:00:00,0.0
Poaceae,DEBIED,2018-09-11 21:00:00,2018-09-11 22:00:00,0.0
Poaceae,DEVIEC,2018-09-11 21:00:00,2018-09-11 22:00:00,0.0
Pinus,DEBIED,2018-09-12 00:00:00,2018-09-12 01:00:00,0.0
Pinus,DEVIEC,2018-09-12 00:00:00,2018-09-12 01:00:00,0.0
Poaceae,DEBIED,2018-09-12 00:00:00,2018-09-12 01:00:00,0.0
Poaceae,DEVIEC,2018-09-12 00:00:00,2018-09-12 01:00:00,0.0
Pinus,DEBIED,2018-09-12 03:00:00,2018-09-12 04:00:00,0.0
Pinus,DEVIEC,2018-09-12 03:00:00,2018-09-12 04:00:00,0.0
Poaceae,DEBIED,2018-09-12 03:00:00,2018-09-12 04:00:00,0.0
Poaceae,DEVIEC,2018-09-12 03:00:00,2018-09-12 04:00:00,0.0
Pinus,DEBIED,2018-09-12 06:00:00,2018-09-12 07:00:00,0.0
Pinus,DEVIEC,2018-09-12 06:00:00,2018-09-12 07:00:00,0.0
Poaceae,DEBIED,2018-09-12 06:00:00,2018-09-12 07:00:00,0.0
Poaceae,DEVIEC,2018-09-12 06:00:00,2018-09-12 07:00:00,5.201783518
Pinus,DEBIED,2018-09-12 09:00:00,2018-09-12 10:00:00,0.0
Pinus,DEVIEC,2018-09-12 09:00:00,2018-09-12 10:00:00,0.0
Poaceae,DEBIED,2018-09-12 09:00:00,2018-09-12 10:00:00,0.0
Poaceae,DEVIEC,2018-09-12 09:00:00,2018-09-12 10:00:00,5.108894526
Pinus,DEBIED,2018-09-12 12:00:00,2018-09-12 13:00:00,0.0
Pinus,DEVIEC,2018-09-12 12:00:00,2018-09-12 13:00:00,0.0
Poaceae,DEBIED,2018-09-12 12:00:00,2018-09-12 13:00:00,0.0
Poaceae,DEVIEC,2018-09-12 12:00:00,2018-09-12 13:00:00,0.0
Pinus,DEBIED,2018-09-12 15:00:00,2018-09-12 16:00:00,0.0
Pinus,DEVIEC,2018-09-12 15:00:00,2018-09-12 16:00:00,0.0
Poaceae,DEBIED,2018-09-12 15:00:00,2018-09-12 16:00:00,0.0
Poaceae,DEVIEC,2018-09-12 15:00:00,2018-09-12 16:00:00,5.201783518
Pinus,DEBIED,2018-09-12 18:00:00,2018-09-12 19:00:00,0.0
Pinus,DEVIEC,2018-09-12 18:00:00,2018-09-12 19:00:00,0.0
Poaceae,DEBIED,2018-09-12 18:00:00,2018-09-12 19:00:00,4.8236947
Poaceae,DEVIEC,2018-09-12 18:00:00,2018-09-12 19:00:00,0.0
Pinus,DEBIED,2018-09-12 21:00:00,2018-09-12 22:00:00,0.0
Pinus,DEVIEC,2018-09-12 21:00:00,2018-09-12 22:00:00,0.0
Poaceae,DEBIED,2018-09-12 21:00:00,2018-09-12 22:00:00,4.819760202
Poaceae,DEVIEC,2018-09-12 21:00:00,2018-09-12 22:00:00,0.0
